image_name,label,x,y,width,height,confidence
potholes186.jpg,car,0.656882666,0.19148114,0.089037731,0.094712384,0.802969098
potholes186.jpg,car,0.770384658,0.164399877,0.101573728,0.140788943,0.770870328
potholes186.jpg,car,0.499974728,0.123724848,0.142770767,0.166033119,0.496567547
potholes186.jpg,pothole,0.032183908,0.513333333,0.751724138,0.436666667,
potholes186.jpg,pothole,0.650574713,0.733333333,0.349425287,0.266666667,
potholes186.jpg,pothole,0.88045977,0.46,0.075862069,0.06,
potholes187.jpg,car,0.464002311,0.047391064,0.295941949,0.186717346,0.894188941
potholes187.jpg,car,0.800755449,0.079136971,0.096323833,0.091227509,0.82334888
potholes187.jpg,car,0.001000464,0,0.586091161,0.629579484,0.497490436
potholes187.jpg,truck,0.000319839,0,0.588383019,0.627578199,0.402980715
potholes187.jpg,pothole,0.25436409,0.63,0.301745636,0.18,
potholes187.jpg,pothole,0.55361596,0.56,0.177057357,0.11,
potholes187.jpg,pothole,0.663341646,0.463333333,0.164588529,0.103333333,
potholes188.jpg,pothole,0.015009381,0.393333333,0.917448405,0.426666667,
potholes189.jpg,pothole,0.159474672,0.373333333,0.444652908,0.53,
potholes189.jpg,pothole,0.78424015,0.526666667,0.21575985,0.393333333,
potholes19.jpg,car,0.656137586,0.000660375,0.343862414,0.245112434,0.562005401
potholes19.jpg,car,0.338002443,0.000312626,0.659964919,0.279170305,0.43381536
potholes19.jpg,pothole,0.091106291,0.213333333,0.225596529,0.106666667,
potholes19.jpg,pothole,0.312364425,0.366666667,0.492407809,0.336666667,
potholes190.jpg,car,0.000629604,0.001646519,0.368396908,0.342368871,0.909236848
potholes190.jpg,pothole,0.341463415,0.3,0.512195122,0.133333333,
potholes190.jpg,pothole,0.002217295,0.646666667,0.476718404,0.233333333,
potholes191.jpg,pothole,0.45,0.435,0.16,0.0775,
potholes192.jpg,sports ball,0.848258777,0.47107752,0.042434845,0.033363722,0.392482817
potholes192.jpg,pothole,0.3125,0.405,0.575,0.1675,
potholes192.jpg,pothole,0.115,0.2575,0.135,0.0375,
potholes193.jpg,car,0.501140654,0.100406002,0.159486413,0.075130738,0.886847198
potholes193.jpg,car,0.000135675,0.05907537,0.10117586,0.265086025,0.838540673
potholes193.jpg,car,0.358506922,0.101085383,0.050053589,0.070120476,0.766998112
potholes193.jpg,person,0.380622651,0.079181559,0.052946277,0.154027984,0.733134568
potholes193.jpg,car,0.112238497,0.069954563,0.201235503,0.118519746,0.698935628
potholes193.jpg,person,0.758761285,0.072090968,0.033639554,0.138317645,0.632170975
potholes193.jpg,car,0.648430189,0.105926119,0.059599478,0.065518692,0.463176489
potholes193.jpg,car,0.32525835,0.09605049,0.040962625,0.052499302,0.326810211
potholes193.jpg,person,0.447304796,0.126728378,0.03948728,0.098172829,0.302196681
potholes193.jpg,boat,0.482127465,0.808218591,0.090557501,0.073155776,0.280467778
potholes193.jpg,pothole,0.373893805,0.683333333,0.154867257,0.093333333,
potholes193.jpg,pothole,0.477876106,0.803333333,0.097345133,0.086666667,
potholes193.jpg,pothole,0.648230088,0.813333333,0.097345133,0.11,
potholes193.jpg,pothole,0.575221239,0.553333333,0.101769912,0.056666667,
potholes193.jpg,pothole,0.347345133,0.48,0.050884956,0.03,
potholes194.jpg,pothole,0.3275,0.23,0.34,0.2375,
potholes194.jpg,pothole,0.6125,0.6025,0.0925,0.0825,
potholes195.jpg,pothole,0.38,0.3825,0.2075,0.11,
potholes196.jpg,frisbee,0.385806717,0.580508554,0.081398234,0.035898399,0.365787804
potholes196.jpg,pothole,0.34,0.365,0.36,0.3775,
potholes196.jpg,pothole,0,0.8275,0.22,0.1725,
potholes197.jpg,pizza,0.003480494,0,0.92489475,0.951357841,0.27633509
potholes197.jpg,pothole,0.237777778,0.09,0.664444444,0.84,
potholes198.jpg,pothole,0.573333333,0.414634146,0.426666667,0.10864745,
potholes198.jpg,pothole,0.283333333,0.368070953,0.253333333,0.135254989,
potholes199.jpg,pothole,0.4275,0.325,0.21,0.1275,
potholes199.jpg,pothole,0.3675,0.4175,0.1375,0.115,
potholes199.jpg,pothole,0.265,0.5875,0.0925,0.1125,
potholes2.jpg,pothole,0.27,0.1725,0.45,0.46,
potholes2.jpg,pothole,0.0325,0.88,0.1675,0.12,
potholes20.jpg,pothole,0.01,0.456666667,0.215,0.166666667,
potholes20.jpg,pothole,0.2425,0.413333333,0.615,0.32,
potholes200.jpg,pothole,0.3175,0.3675,0.33,0.2175,
potholes200.jpg,pothole,0.7375,0.6775,0.0825,0.065,
potholes201.jpg,pothole,0.3675,0.37,0.2875,0.1625,
potholes201.jpg,pothole,0.805,0.43,0.195,0.105,
potholes202.jpg,car,0.379921548,0.055643182,0.199079469,0.058942743,0.700269639
potholes202.jpg,pothole,0.503333333,0.392947103,0.13,0.060453401,
potholes202.jpg,pothole,0.406666667,0.340050378,0.106666667,0.042821159,
potholes202.jpg,pothole,0.363333333,0.284634761,0.136666667,0.057934509,
potholes202.jpg,pothole,0.23,0.355163728,0.15,0.068010076,
potholes202.jpg,pothole,0.693333333,0.335012594,0.06,0.025188917,
potholes202.jpg,pothole,0.313333333,0.561712846,0.43,0.352644836,
potholes203.jpg,pothole,0.443708609,0.123333333,0.25607064,0.28,
potholes203.jpg,pothole,0.090507726,0.41,0.450331126,0.56,
potholes203.jpg,pothole,0.033112583,0.003333333,0.3598234,0.243333333,
potholes204.jpg,pothole,0.295,0.26,0.3975,0.2575,
potholes205.jpg,car,0.387080215,0.039262943,0.065515712,0.081938699,0.808934093
potholes205.jpg,car,0.129848197,0.046667103,0.096315295,0.106245138,0.791061997
potholes205.jpg,car,0.444673747,0.01980859,0.14750272,0.159514666,0.74931103
potholes205.jpg,car,0.204185069,0.048274662,0.058803171,0.076562949,0.536577106
potholes205.jpg,car,0.292327978,0.035856174,0.039302811,0.046115872,0.416494161
potholes205.jpg,car,0.263495832,0.046909763,0.029214682,0.052730266,0.362803847
potholes205.jpg,car,0.263339687,0.037653062,0.044102393,0.059953488,0.281128377
potholes205.jpg,car,0.292158593,0.044735631,0.031142375,0.042828161,0.261260241
potholes205.jpg,pothole,0.191111111,0.176666667,0.137777778,0.066666667,
potholes205.jpg,pothole,0.093333333,0.21,0.104444444,0.08,
potholes205.jpg,pothole,0.002222222,0.336666667,0.128888889,0.07,
potholes205.jpg,pothole,0.031111111,0.39,0.328888889,0.12,
potholes205.jpg,pothole,0.6,0.5,0.4,0.15,
potholes205.jpg,pothole,0.042222222,0.573333333,0.628888889,0.426666667,
potholes206.jpg,pothole,0.538631347,0.563333333,0.233995585,0.423333333,
potholes206.jpg,pothole,0.421633554,0.88,0.121412804,0.116666667,
potholes206.jpg,pothole,0.039735099,0.026666667,0.289183223,0.17,
potholes206.jpg,pothole,0.889624724,0.076666667,0.110375276,0.086666667,
potholes207.jpg,pothole,0.38,0.3925,0.205,0.13,
potholes207.jpg,pothole,0,0.0925,0.1875,0.075,
potholes208.jpg,pothole,0.3625,0.425,0.285,0.1475,
potholes209.jpg,pothole,0.25,0.45,0.3,0.1425,
potholes209.jpg,pothole,0.425,0.38,0.305,0.08,
potholes209.jpg,pothole,0.7475,0.3975,0.1225,0.065,
potholes21.jpg,stop sign,0.438710231,0,0.038535021,0.044711929,0.513185561
potholes21.jpg,car,0.178692986,0.137267052,0.027130535,0.026581408,0.507876694
potholes21.jpg,car,0.14578882,0.13703725,0.023756173,0.020616824,0.419165403
potholes21.jpg,car,0.84094128,0,0.158676565,0.306531847,0.415791392
potholes21.jpg,truck,0.845331721,0,0.154341713,0.306226581,0.357105643
potholes21.jpg,pothole,0.037777778,0.293333333,0.286666667,0.11,
potholes21.jpg,pothole,0.091111111,0.243333333,0.068888889,0.04,
potholes21.jpg,pothole,0.06,0.416666667,0.857777778,0.4,
potholes210.jpg,pothole,0.245,0.255,0.6,0.2075,
potholes210.jpg,pothole,0.165,0.235,0.075,0.0375,
potholes210.jpg,pothole,0,0.0175,0.095,0.055,
potholes210.jpg,pothole,0.2425,0.7675,0.235,0.22,
potholes210.jpg,pothole,0.395,0.1925,0.2225,0.07,
potholes211.jpg,pothole,0.245,0.2375,0.4675,0.1825,
potholes212.jpg,pothole,0.2,0.235,0.51,0.425,
potholes212.jpg,pothole,0.685,0.1975,0.1575,0.2275,
potholes213.jpg,pothole,0.471111111,0.753333333,0.168888889,0.16,
potholes214.jpg,pothole,0.365,0.871621622,0.22,0.114864865,
potholes214.jpg,pothole,0.2025,0.804054054,0.1325,0.087837838,
potholes214.jpg,pothole,0.3175,0.756756757,0.2175,0.054054054,
potholes214.jpg,pothole,0.485,0.682432432,0.1125,0.047297297,
potholes214.jpg,pothole,0.34,0.581081081,0.0875,0.033783784,
potholes214.jpg,pothole,0.0025,0.72972973,0.12,0.202702703,
potholes214.jpg,pothole,0.2225,0.486486486,0.08,0.047297297,
potholes214.jpg,pothole,0.455,0.466216216,0.0725,0.040540541,
potholes214.jpg,pothole,0.7125,0.743243243,0.0625,0.047297297,
potholes214.jpg,pothole,0.6975,0.648648649,0.0625,0.040540541,
potholes214.jpg,pothole,0.64,0.594594595,0.0775,0.047297297,
potholes214.jpg,pothole,0.78,0.878378378,0.2225,0.121621622,
potholes215.jpg,pothole,0.003333333,0.27,0.593333333,0.483333333,
potholes215.jpg,pothole,0.003333333,0.82,0.216666667,0.12,
potholes216.jpg,person,0.380459838,0.04514689,0.035254434,0.131677508,0.771052957
potholes216.jpg,bicycle,0.356191639,0.095548127,0.081384592,0.087665223,0.767893076
potholes216.jpg,bicycle,0.381506152,0.098621186,0.057137296,0.083872356,0.450433284
potholes216.jpg,car,0.647181293,0.063501345,0.061758239,0.052002292,0.378549486
potholes216.jpg,person,0.088373763,0.110542677,0.018412445,0.052314684,0.271703154
potholes216.jpg,pothole,0.319290466,0.46,0.239467849,0.083333333,
potholes216.jpg,pothole,0.756097561,0.333333333,0.161862528,0.06,
potholes216.jpg,pothole,0.33037694,0.53,0.594235033,0.383333333,
potholes217.jpg,frisbee,0.643968932,0.455754945,0.055920616,0.029976349,0.444931239
potholes217.jpg,pothole,0.142222222,0.516666667,0.148888889,0.1,
potholes217.jpg,pothole,0.637777778,0.45,0.075555556,0.05,
potholes217.jpg,pothole,0.66,0.586666667,0.091111111,0.096666667,
potholes217.jpg,pothole,0.575555556,0.773333333,0.146666667,0.14,
potholes218.jpg,truck,0.624805808,0.060566552,0.331716299,0.230461612,0.805868149
potholes218.jpg,car,0.384844549,0.203785421,0.066187307,0.043798294,0.637652397
potholes218.jpg,car,0.449365051,0.189900685,0.045098301,0.064435504,0.51703912
potholes218.jpg,car,0.491429014,0.179610051,0.057828221,0.07666035,0.501646757
potholes218.jpg,car,0.532781947,0.150940508,0.096088432,0.11368686,0.47556892
potholes218.jpg,car,0.357107135,0.194703517,0.045730408,0.046548221,0.345448077
potholes218.jpg,car,0.500134962,0.188385595,0.044828024,0.067422502,0.330956697
potholes218.jpg,pothole,0.44,0.676666667,0.301176471,0.23,
potholes219.jpg,pothole,0.524850895,0.19,0.475149105,0.47,
potholes219.jpg,pothole,0.001988072,0.26,0.49304175,0.593333333,
potholes22.jpg,person,0.771159537,0.057577133,0.227885589,0.941824555,0.296011925
potholes22.jpg,pothole,0.593333333,0.173333333,0.151666667,0.286666667,
potholes220.jpg,pothole,0.155,0.246666667,0.77,0.61,
potholes221.jpg,car,0.682251871,0.018979758,0.271638513,0.266880691,0.878074825
potholes221.jpg,car,0.550236046,0.022347603,0.108803391,0.124168195,0.806871176
potholes221.jpg,car,0.000173591,0,0.139593333,0.235551462,0.727048695
potholes221.jpg,truck,7.20E-05,0,0.140509218,0.235032633,0.438230574
potholes221.jpg,car,0.930740133,0.044215009,0.068207949,0.157421678,0.369592994
potholes221.jpg,car,0.431423594,0.001267862,0.026222905,0.033123728,0.323505104
potholes221.jpg,car,0.183846008,0,0.063086785,0.057459172,0.263341218
potholes221.jpg,car,0.42957052,0,0.027621638,0.028336285,0.252217621
potholes221.jpg,pothole,0.450271248,0.336666667,0.043399638,0.046666667,
potholes222.jpg,pothole,0.248648649,0.59,0.740540541,0.356666667,
potholes223.jpg,pothole,0.411149826,0.46,0.090592334,0.116666667,
potholes223.jpg,pothole,0.658536585,0.63,0.18466899,0.203333333,
potholes224.jpg,car,0.642339356,0,0.217467651,0.140455887,0.891410232
potholes224.jpg,car,0.519510049,0.025482636,0.12000712,0.09150473,0.801520884
potholes224.jpg,car,0.462584175,0.030879475,0.075910851,0.081547633,0.581933618
potholes224.jpg,car,0.40090861,0.071548335,0.039834697,0.035726994,0.364681423
potholes224.jpg,car,0.304747962,0.085890289,0.028223945,0.02798254,0.29265058
potholes224.jpg,boat,0.000181869,0.001074523,0.280852556,0.329149902,0.251634061
potholes224.jpg,pothole,0.231111111,0.313333333,0.746666667,0.686666667,
potholes225.jpg,pothole,0.3425,0.43,0.35,0.23,
potholes225.jpg,pothole,0.395,0.106666667,0.2225,0.083333333,
potholes225.jpg,pothole,0.6475,0.723333333,0.3125,0.273333333,
potholes226.jpg,pothole,0.4775,0.543333333,0.07,0.076666667,
potholes226.jpg,pothole,0.46,0.653333333,0.5175,0.18,
potholes227.jpg,pothole,0.22556391,0.236666667,0.447368421,0.346666667,
potholes227.jpg,pothole,0.667293233,0.683333333,0.310150376,0.316666667,
potholes228.jpg,pothole,0.32,0.3975,0.315,0.24,
potholes229.jpg,car,0.725218177,0.171541512,0.274409652,0.190414369,0.917381585
potholes229.jpg,train,0.293867663,0.127025813,0.250002116,0.25475204,0.554570854
potholes229.jpg,car,0.26113056,0.328544781,0.040144645,0.04434517,0.343093872
potholes229.jpg,pothole,0.212007505,0.416666667,0.78424015,0.583333333,
potholes23.jpg,pothole,0.177083333,0.316666667,0.7,0.52,
potholes230.jpg,pothole,0.125,0.1975,0.7025,0.4425,
potholes231.jpg,pothole,0.3575,0.485,0.23,0.3525,
potholes232.jpg,pothole,0.36,0.4675,0.22,0.2375,
potholes233.jpg,pothole,0.3475,0.3375,0.2975,0.2375,
potholes233.jpg,pothole,0.2675,0.15,0.0875,0.08,
potholes234.jpg,motorcycle,0.214539483,0.226850897,0.317883462,0.477382004,0.783682585
potholes234.jpg,person,0.347489834,0.016017973,0.105598152,0.568405151,0.648350239
potholes234.jpg,truck,0.767256211,0.052937441,0.0870497,0.200656518,0.544919372
potholes234.jpg,person,0.422871783,0.031393424,0.092024297,0.479966134,0.470986098
potholes234.jpg,truck,0.489475124,0.033256844,0.1838478,0.314938486,0.470985144
potholes234.jpg,person,0.9526731,0.073536739,0.033590749,0.166144818,0.466760367
potholes234.jpg,person,0.357237607,0.024545908,0.162578225,0.550537169,0.437100261
potholes234.jpg,pothole,0.56097561,0.456666667,0.191369606,0.12,
potholes234.jpg,pothole,0.253283302,0.636666667,0.660412758,0.27,
potholes235.jpg,pothole,0.235,0.3325,0.5025,0.2275,
potholes236.jpg,pothole,0.2975,0.335,0.4325,0.1925,
potholes237.jpg,pothole,0.055,0.4925,0.1025,0.0875,
potholes237.jpg,pothole,0.4475,0.4325,0.335,0.17,
potholes237.jpg,pothole,0.1125,0.275,0.2225,0.1475,
potholes238.jpg,pothole,0.125,0.266666667,0.746666667,0.496666667,
potholes239.jpg,pothole,0.31,0.4075,0.35,0.26,
potholes24.jpg,pothole,0.263757116,0.533333333,0.667931689,0.363333333,
potholes240.jpg,pothole,0.466487936,0.666666667,0.27077748,0.076666667,
potholes240.jpg,pothole,0.109919571,0.506666667,0.538873995,0.126666667,
potholes240.jpg,pothole,0.18766756,0.463333333,0.152815013,0.03,
potholes240.jpg,pothole,0.168900804,0.356666667,0.305630027,0.093333333,
potholes240.jpg,pothole,0.321715818,0.196666667,0.345844504,0.063333333,
potholes240.jpg,pothole,0.297587131,0.096666667,0.361930295,0.06,
potholes240.jpg,pothole,0.327077748,0.06,0.300268097,0.04,
potholes241.jpg,pothole,0.2975,0.35,0.375,0.22,
potholes242.jpg,pothole,0.325,0.4375,0.41,0.135,
potholes242.jpg,pothole,0.175,0.63,0.12,0.075,
potholes243.jpg,pothole,0.3275,0.3875,0.435,0.2325,
potholes244.jpg,pothole,0.1075,0.313333333,0.665,0.293333333,
potholes245.jpg,pothole,0.155,0.205,0.1975,0.12,
potholes245.jpg,pothole,0.355,0.3875,0.3475,0.31,
potholes246.jpg,pothole,0.4,0.4125,0.205,0.16,
potholes246.jpg,pothole,0.92,0.445,0.08,0.0675,
potholes247.jpg,pothole,0.174484053,0.576666667,0.692307692,0.233333333,
potholes248.jpg,pothole,0.39,0.375,0.1725,0.345,
potholes248.jpg,pothole,0.3775,0.07,0.15,0.0525,
potholes249.jpg,pothole,0.252212389,0.43,0.376106195,0.226666667,
potholes25.jpg,motorcycle,0.422775827,0.116085961,0.173763826,0.268309683,0.840796411
potholes25.jpg,person,0.486819219,0.015220925,0.067122795,0.303779364,0.799984574
potholes25.jpg,person,0.53438893,0.017310306,0.062929332,0.289638817,0.533577859
potholes25.jpg,pothole,0.746059545,0.396666667,0.106830123,0.053333333,
potholes25.jpg,pothole,0.719789842,0.45,0.280210158,0.166666667,
potholes25.jpg,pothole,0.001751313,0.453333333,0.607705779,0.356666667,
potholes25.jpg,pothole,0.753064799,0.743333333,0.246935201,0.256666667,
potholes250.jpg,pothole,0.3675,0.35,0.3,0.16,
potholes251.jpg,pothole,0.035320088,0.703333333,0.245033113,0.123333333,
potholes251.jpg,pothole,0.452538631,0.57,0.094922737,0.07,
potholes251.jpg,pothole,0.527593819,0.503333333,0.08388521,0.046666667,
potholes251.jpg,pothole,0.629139073,0.386666667,0.101545254,0.05,
potholes251.jpg,pothole,0.713024283,0.326666667,0.079470199,0.03,
potholes252.jpg,pothole,0.47,0.811111111,0.0375,0.033333333,
potholes252.jpg,pothole,0.4375,0.733333333,0.05,0.027777778,
potholes252.jpg,pothole,0.6925,0.783333333,0.0475,0.05,
potholes252.jpg,pothole,0.765,0.877777778,0.06,0.05,
potholes252.jpg,pothole,0.53,0.911111111,0.0325,0.044444444,
potholes252.jpg,pothole,0.57,0.816666667,0.075,0.027777778,
potholes253.jpg,pothole,0.1625,0.3,0.72,0.336666667,
potholes254.jpg,car,0.521856565,0.216676125,0.053646885,0.059122037,0.807533264
potholes254.jpg,person,0.16647701,0.135093182,0.045185089,0.170705527,0.77683115
potholes254.jpg,person,0.255693262,0.160482913,0.033295203,0.143877745,0.64382875
potholes254.jpg,car,0.660100633,0.214067036,0.041283976,0.049583893,0.620362878
potholes254.jpg,car,0.570686767,0.225864304,0.034455162,0.038754705,0.580907047
potholes254.jpg,car,0.630565463,0.228876277,0.024150256,0.025840404,0.37433362
potholes254.jpg,car,0.605276049,0.228258039,0.026463149,0.029222259,0.285618812
potholes254.jpg,pothole,0.344444444,0.583333333,0.386666667,0.276666667,
potholes254.jpg,pothole,0.031111111,0.646666667,0.095555556,0.086666667,
potholes254.jpg,pothole,0.837777778,0.413333333,0.146666667,0.05,
potholes254.jpg,pothole,0.517777778,0.433333333,0.053333333,0.033333333,
potholes254.jpg,pothole,0.815555556,0.696666667,0.097777778,0.056666667,
potholes255.jpg,truck,0.494296581,0.002845407,0.505271137,0.579255462,0.284208
potholes255.jpg,pothole,0.458801498,0.59,0.277153558,0.236666667,
potholes255.jpg,pothole,0.790262172,0.413333333,0.209737828,0.153333333,
potholes255.jpg,pothole,0.919475655,0.943333333,0.080524345,0.056666667,
potholes255.jpg,pothole,0.825842697,0.66,0.076779026,0.066666667,
potholes255.jpg,pothole,0.897003745,0.626666667,0.101123596,0.046666667,
potholes256.jpg,pothole,0.17,0.535714286,0.665,0.220238095,
potholes257.jpg,car,0.635484934,0.011979789,0.262690425,0.16209887,0.825088918
potholes257.jpg,truck,0.00032346,0.003857397,0.157303169,0.179683238,0.350744694
potholes257.jpg,truck,0.377890974,0.086824208,0.143621147,0.072435096,0.270667315
potholes257.jpg,pothole,0.073333333,0.48,0.766666667,0.14,
potholes257.jpg,pothole,0.006666667,0.373333333,0.483333333,0.056666667,
potholes257.jpg,pothole,0.313333333,0.27,0.21,0.05,
potholes257.jpg,pothole,0.003333333,0.64,0.996666667,0.316666667,
potholes258.jpg,truck,0.58641316,0.292850912,0.191315025,0.186944842,0.798485994
potholes258.jpg,pothole,0.513089005,0.69,0.316753927,0.176666667,
potholes259.jpg,pothole,0.090909091,0.476666667,0.658102767,0.426666667,
potholes26.jpg,pothole,0.2325,0.186666667,0.465,0.493333333,
potholes260.jpg,pothole,0.246666667,0.2,0.364444444,0.676666667,
potholes261.jpg,car,0.536275268,0.441822723,0.294347763,0.152201742,0.784676194
potholes261.jpg,car,0.344454013,0.432478558,0.180526331,0.119184114,0.763596177
potholes261.jpg,person,0.907932049,0.444028303,0.039243925,0.145550996,0.637283266
potholes261.jpg,person,0.302517578,0.418661822,0.030431956,0.109702967,0.623223841
potholes261.jpg,car,0.923380598,0.474422365,0.076364905,0.140071571,0.566891193
potholes261.jpg,car,0.53738261,0.464557957,0.127543792,0.108704783,0.54980278
potholes261.jpg,person,0.660468057,0.393606216,0.057915062,0.234872997,0.548899114
potholes261.jpg,car,0.81912218,0.438833266,0.179301649,0.149740756,0.347577959
potholes261.jpg,umbrella,0.883964423,0.419705631,0.088759057,0.039572831,0.306461394
potholes261.jpg,umbrella,0.612471398,0.34635666,0.113601096,0.082042038,0.294112414
potholes261.jpg,pothole,0.495215311,0.72,0.11722488,0.06,
potholes261.jpg,pothole,0.363636364,0.673333333,0.076555024,0.033333333,
potholes261.jpg,pothole,0.131578947,0.836666667,0.322966507,0.12,
potholes261.jpg,pothole,0.346889952,0.77,0.09569378,0.053333333,
potholes262.jpg,person,0.637348816,0.000290632,0.362425238,0.482632399,0.905820608
potholes262.jpg,pothole,0.1875,0.306666667,0.5925,0.376666667,
potholes263.jpg,traffic light,0.245299899,0.460672036,0.029601229,0.0634875,0.553086877
potholes263.jpg,pothole,0.0025,0.19,0.94,0.566666667,
potholes264.jpg,pothole,0.32,0.3425,0.365,0.4225,
potholes265.jpg,pothole,0.41,0.37,0.3275,0.2025,
potholes265.jpg,pothole,0.125,0.665,0.1275,0.1325,
potholes266.jpg,car,0.039092153,0,0.311365336,0.160555601,0.850014329
potholes266.jpg,car,0.644315585,0,0.116024882,0.044915628,0.694374263
potholes266.jpg,bus,0.889117021,0.000381373,0.11031016,0.15970163,0.581670225
potholes266.jpg,pothole,0.746666667,0.4375,0.196666667,0.1275,
potholes266.jpg,pothole,0.293333333,0.42,0.14,0.05,
potholes266.jpg,pothole,0.22,0.6,0.543333333,0.185,
potholes266.jpg,pothole,0.453333333,0.1575,0.153333333,0.0475,
potholes267.jpg,person,0.000140518,0.134584516,0.290374905,0.863096535,0.398132414
potholes267.jpg,pothole,0.425,0.4525,0.13,0.115,
potholes268.jpg,pothole,0.355,0.36,0.2475,0.1375,
potholes268.jpg,pothole,0.73,0.4725,0.1575,0.125,
potholes269.jpg,pothole,0.4925,0.335,0.1675,0.08,
potholes269.jpg,pothole,0.2625,0.45,0.32,0.115,
potholes269.jpg,pothole,0.1975,0.31,0.2225,0.0975,
potholes27.jpg,pothole,0.049382716,0.243333333,0.687242798,0.416666667,
potholes270.jpg,pothole,0.2325,0.3,0.2225,0.133333333,
potholes270.jpg,pothole,0.7575,0.313333333,0.085,0.036666667,
potholes270.jpg,pothole,0.695,0.266666667,0.1,0.043333333,
potholes270.jpg,pothole,0.365,0.51,0.4525,0.296666667,
potholes270.jpg,pothole,0.555,0.816666667,0.325,0.183333333,
potholes271.jpg,car,0.52747564,0.028136909,0.284216076,0.29138723,0.844635427
potholes271.jpg,pothole,0.128846154,0.5,0.492307692,0.406666667,
potholes272.jpg,pothole,0.2475,0.38,0.5525,0.37,
potholes273.jpg,pothole,0.275,0.38,0.35,0.145,
potholes274.jpg,pothole,0.175,0.345,0.485,0.24,
potholes274.jpg,pothole,0.8075,0.07,0.1925,0.0775,
potholes274.jpg,pothole,0.295,0.0625,0.1675,0.055,
potholes275.jpg,pothole,0.303333333,0.622171946,0.356666667,0.262443439,
potholes276.jpg,pothole,0.277777778,0.316666667,0.651111111,0.6,
potholes277.jpg,pothole,0.293310463,0.5,0.106346484,0.093333333,
potholes277.jpg,pothole,0.329331046,0.413333333,0.077186964,0.066666667,
potholes277.jpg,pothole,0.444253859,0.466666667,0.068610635,0.053333333,
potholes277.jpg,pothole,0.548885077,0.49,0.070325901,0.053333333,
potholes277.jpg,pothole,0.555746141,0.353333333,0.068610635,0.063333333,
potholes277.jpg,pothole,0.686106346,0.356666667,0.063464837,0.073333333,
potholes277.jpg,pothole,0.404802744,0.603333333,0.156089194,0.143333333,
potholes277.jpg,pothole,0.46483705,0.776666667,0.106346484,0.14,
potholes277.jpg,pothole,0.82161235,0.08,0.162950257,0.096666667,
potholes277.jpg,pothole,0.454545455,0.17,0.109777015,0.056666667,
potholes277.jpg,pothole,0.315608919,0.266666667,0.068610635,0.043333333,
potholes277.jpg,pothole,0.238421955,0.19,0.065180103,0.053333333,
potholes277.jpg,pothole,0.186963979,0.243333333,0.056603774,0.053333333,
potholes277.jpg,pothole,0.085763293,0.273333333,0.097770154,0.063333333,
potholes277.jpg,pothole,0.186963979,0.346666667,0.096054889,0.08,
potholes277.jpg,pothole,0.319039451,0.313333333,0.054888508,0.043333333,
potholes277.jpg,pothole,0.72212693,0.226666667,0.058319039,0.043333333,
potholes278.jpg,pothole,0.37,0.4275,0.305,0.245,
potholes279.jpg,person,0.000218414,0.001164511,0.152735472,0.37010017,0.895657003
potholes279.jpg,pothole,0.385,0.3675,0.14,0.1175,
potholes28.jpg,pothole,0.315,0.35,0.365,0.15,
potholes28.jpg,pothole,0.295,0.505,0.4125,0.13,
potholes280.jpg,pothole,0.385,0.3,0.2325,0.1975,
potholes280.jpg,pothole,0.3675,0.4475,0.33,0.3975,
potholes281.jpg,pothole,0.508695652,0.183333333,0.106521739,0.086666667,
potholes281.jpg,pothole,0.52826087,0.356666667,0.206521739,0.186666667,
potholes281.jpg,pothole,0.154347826,0.516666667,0.595652174,0.35,
potholes282.jpg,pothole,0.3,0.3575,0.53,0.3125,
potholes283.jpg,person,9.83E-05,0.040421322,0.063919187,0.273107231,0.287430555
potholes283.jpg,person,0.000127483,0.178043447,0.065002501,0.13441582,0.275288075
potholes283.jpg,pothole,0.32,0.39,0.29,0.1825,
potholes284.jpg,person,0.326759867,0,0.239400938,0.074335642,0.821432173
potholes284.jpg,pothole,0.375,0.3175,0.205,0.155,
potholes284.jpg,pothole,0.225,0.55,0.1875,0.125,
potholes285.jpg,pothole,0.375,0.2825,0.2325,0.2725,
potholes286.jpg,pothole,0.3275,0.38,0.2775,0.16,
potholes287.jpg,pothole,0.3775,0.3625,0.1825,0.1575,
potholes288.jpg,pothole,0.145530146,0.31,0.561330561,0.16,
potholes289.jpg,pothole,0.315,0.367816092,0.425,0.620689655,
potholes29.jpg,pothole,0.3875,0.3675,0.2675,0.2,
potholes29.jpg,pothole,0.2325,0.56,0.215,0.135,
potholes29.jpg,pothole,0.2825,0.08,0.1025,0.0375,
potholes290.jpg,car,0.459879756,0.040618397,0.055098951,0.060990006,0.592273116
potholes290.jpg,pothole,0.08,0.3,0.5675,0.573333333,
potholes291.jpg,pothole,0.082969432,0.323333333,0.5,0.516666667,
potholes292.jpg,pothole,0.11328976,0.256666667,0.278867102,0.213333333,
potholes293.jpg,pothole,0.317777778,0.32,0.36,0.3,
potholes294.jpg,pothole,0.3125,0.666666667,0.2225,0.106666667,
potholes294.jpg,pothole,0.5925,0.79,0.13,0.12,
potholes294.jpg,pothole,0.52,0.61,0.115,0.063333333,
potholes294.jpg,pothole,0.5,0.546666667,0.0925,0.05,
potholes294.jpg,pothole,0.385,0.586666667,0.095,0.05,
potholes294.jpg,pothole,0.3775,0.493333333,0.085,0.033333333,
